epoch,step,train_loss_epoch,train_loss_step,val_acc,val_loss
27,37799,,0.029923778027296066,,
27,37799,,,0.9515277743339539,0.13373669981956482
27,37799,0.02655240334570408,,,
28,37849,,0.010938325896859169,,
28,37899,,0.042727939784526825,,
28,37949,,0.028104562312364578,,
28,37999,,0.014014353975653648,,
28,38049,,0.024384092539548874,,
28,38099,,0.01330100279301405,,
28,38149,,0.008956017903983593,,
28,38199,,0.023539992049336433,,
28,38249,,0.03097091056406498,,
28,38299,,0.026448747143149376,,
28,38349,,0.018058113753795624,,
28,38399,,0.010006622411310673,,
28,38449,,0.016761712729930878,,
28,38499,,0.04061805456876755,,
28,38549,,0.02929368056356907,,
28,38599,,0.0056425402872264385,,
28,38649,,0.019914912059903145,,
28,38699,,0.025571594014763832,,
28,38749,,0.014801422134041786,,
28,38799,,0.04268908500671387,,
28,38849,,0.043522775173187256,,
28,38899,,0.03580324351787567,,
28,38949,,0.05175494775176048,,
28,38999,,0.023240529000759125,,
28,39049,,0.041892942041158676,,
28,39099,,0.04483683779835701,,
28,39149,,0.037069521844387054,,
28,39149,,,0.9421411752700806,0.16830648481845856
28,39149,0.025715311989188194,,,
29,39199,,0.0058861467987298965,,
29,39249,,0.017791952937841415,,
29,39299,,0.022943396121263504,,
29,39349,,0.016968542709946632,,
29,39399,,0.049574945122003555,,
29,39449,,0.01307010743767023,,
29,39499,,0.028005437925457954,,
29,39549,,0.010087478905916214,,
29,39599,,0.07701823860406876,,
29,39649,,0.05939165875315666,,
29,39699,,0.05614345893263817,,
29,39749,,0.022959988564252853,,
29,39799,,0.02016415260732174,,
29,39849,,0.0225771926343441,,
29,39899,,0.03587612509727478,,
29,39949,,0.03092431277036667,,
29,39999,,0.0305596012622118,,
29,40049,,0.020772915333509445,,
29,40099,,0.005154292099177837,,
29,40149,,0.0397476889193058,,
29,40199,,0.05093848705291748,,
29,40249,,0.0311440322548151,,
29,40299,,0.012494954280555248,,
29,40349,,0.005817996338009834,,
29,40399,,0.021800657734274864,,
29,40449,,0.03334526717662811,,
29,40499,,0.021801134571433067,,
29,40499,,,0.9429745078086853,0.16657516360282898
29,40499,0.025928426533937454,,,
30,40549,,0.026736322790384293,,
30,40599,,0.03089611604809761,,
30,40649,,0.006321933586150408,,
30,40699,,0.00859810784459114,,
30,40749,,0.022731998935341835,,
30,40799,,0.03834320604801178,,
30,40849,,0.01759263500571251,,
30,40899,,0.02411118894815445,,
30,40949,,0.01827392168343067,,
30,40999,,0.022867823019623756,,
30,41049,,0.010439264588057995,,
30,41099,,0.03408857807517052,,
30,41149,,0.03076784685254097,,
30,41199,,0.02152274362742901,,
30,41249,,0.01335472334176302,,
30,41299,,0.005813731346279383,,
30,41349,,0.014558312483131886,,
30,41399,,0.025807693600654602,,
30,41449,,0.00970996543765068,,
30,41499,,0.06662101298570633,,
30,41549,,0.0324920117855072,,
30,41599,,0.002925900276750326,,
30,41649,,0.004172157030552626,,
30,41699,,0.01641223020851612,,
30,41749,,0.005581998266279697,,
30,41799,,0.011922938749194145,,
30,41849,,0.0789158046245575,,
30,41849,,,0.950960636138916,0.1419530063867569
30,41849,0.02416948601603508,,,
31,41899,,0.028883928433060646,,
31,41949,,0.0032671617809683084,,
31,41999,,0.006844095885753632,,
31,42049,,0.03544541448354721,,
31,42099,,0.011212047189474106,,
31,42149,,0.01212263572961092,,
31,42199,,0.03458445891737938,,
31,42249,,0.03380829468369484,,
31,42299,,0.04006363824009895,,
31,42349,,0.022580251097679138,,
31,42399,,0.048528097569942474,,
31,42449,,0.011720867827534676,,
31,42499,,0.016257382929325104,,
31,42549,,0.011724461801350117,,
31,42599,,0.020882457494735718,,
31,42649,,0.0260668583214283,,
31,42699,,0.009642473421990871,,
31,42749,,0.025743329897522926,,
31,42799,,0.04142822325229645,,
31,42849,,0.059068359434604645,,
31,42899,,0.018467891961336136,,
31,42949,,0.006285987328737974,,
31,42999,,0.019740311428904533,,
31,43049,,0.05399813875555992,,
31,43099,,0.020572064444422722,,
31,43149,,0.05087039992213249,,
31,43199,,0.05356365442276001,,
31,43199,,,0.9462847113609314,0.1548740714788437
31,43199,0.024042319506406784,,,
32,43249,,0.01445998065173626,,
32,43299,,0.008166280575096607,,
32,43349,,0.025920290499925613,,
32,43399,,0.07424496859312057,,
32,43449,,0.014793597161769867,,
32,43499,,0.020386001095175743,,
32,43549,,0.034385886043310165,,
32,43599,,0.027170248329639435,,
32,43649,,0.00879395380616188,,
32,43699,,0.09402817487716675,,
32,43749,,0.009197774343192577,,
32,43799,,0.013502157293260098,,
32,43849,,0.0059311287477612495,,
32,43899,,0.01999547705054283,,
32,43949,,0.014201298356056213,,
32,43999,,0.006780114024877548,,
32,44049,,0.013202493079006672,,
32,44099,,0.01581277884542942,,
32,44149,,0.026173321530222893,,
32,44199,,0.036819856613874435,,
32,44249,,0.023755621165037155,,
32,44299,,0.037078652530908585,,
32,44349,,0.017901111394166946,,
32,44399,,0.005858240649104118,,
32,44449,,0.02780117653310299,,
32,44499,,0.021654633805155754,,
32,44549,,0.0201652180403471,,
32,44549,,,0.9520022869110107,0.13645455241203308
32,44549,0.02287423610687256,,,
33,44599,,0.019819334149360657,,
33,44649,,0.0010109250433743,,
33,44699,,0.018155721947550774,,
33,44749,,0.009808595292270184,,
33,44799,,0.006068460643291473,,
33,44849,,0.0024633328430354595,,
33,44899,,0.01259656623005867,,
33,44949,,0.04521627351641655,,
33,44999,,0.02566540241241455,,
33,45049,,0.030187007039785385,,
33,45099,,0.013596108183264732,,
33,45149,,0.031378455460071564,,
33,45199,,0.049058035016059875,,
33,45249,,0.006748086307197809,,
33,45299,,0.008283393457531929,,
33,45349,,0.028503194451332092,,
33,45399,,0.0409499891102314,,
33,45449,,0.03184458613395691,,
33,45499,,0.051980990916490555,,
33,45549,,0.008196520619094372,,
33,45599,,0.023019613698124886,,
33,45649,,0.03387518972158432,,
33,45699,,0.02091852016746998,,
33,45749,,0.021709218621253967,,
33,45799,,0.035185858607292175,,
33,45849,,0.04031369462609291,,
33,45899,,0.03187953308224678,,
33,45899,,,0.9466898441314697,0.1597161442041397
33,45899,0.022355463355779648,,,
34,45949,,0.008795288391411304,,
34,45999,,0.05530252680182457,,
34,46049,,0.007747683674097061,,
34,46099,,0.0313846692442894,,
34,46149,,0.027048109099268913,,
34,46199,,0.0234460961073637,,
34,46249,,0.03503125160932541,,
34,46299,,0.017596939578652382,,
34,46349,,0.028187310323119164,,
34,46399,,0.023906240239739418,,
34,46449,,0.024198291823267937,,
34,46499,,0.04413135349750519,,
34,46549,,0.012281738221645355,,
34,46599,,0.01949123851954937,,
34,46649,,0.05870939791202545,,
34,46699,,0.030339034274220467,,
34,46749,,0.011316562071442604,,
34,46799,,0.009895004332065582,,
34,46849,,0.035042017698287964,,
34,46899,,0.008005047217011452,,
34,46949,,0.011058680713176727,,
34,46999,,0.0022096612956374884,,
34,47049,,0.007640582509338856,,
34,47099,,0.041538771241903305,,
34,47149,,0.008047278970479965,,
34,47199,,0.024064401164650917,,
34,47249,,0.03521949425339699,,
34,47249,,,0.9450231194496155,0.1624222993850708
34,47249,0.021923447027802467,,,
35,47299,,0.0031193066388368607,,
35,47349,,0.0067560928873717785,,
35,47399,,0.010813398286700249,,
35,47449,,0.028864694759249687,,
35,47499,,0.0075724427588284016,,
35,47549,,0.016729500144720078,,
35,47599,,0.017632482573390007,,
35,47649,,0.051770761609077454,,
35,47699,,0.01689527928829193,,
35,47749,,0.0021948597859591246,,
35,47799,,0.0054329088889062405,,
35,47849,,0.045295748859643936,,
35,47899,,0.0422501303255558,,
35,47949,,0.06596238166093826,,
35,47999,,0.010056115686893463,,
35,48049,,0.006774045526981354,,
35,48099,,0.034062739461660385,,
35,48149,,0.012162484228610992,,
35,48199,,0.012905100360512733,,
35,48249,,0.007688173558562994,,
35,48299,,0.06239796429872513,,
35,48349,,0.02545701339840889,,
35,48399,,0.00803641602396965,,
35,48449,,0.028312191367149353,,
35,48499,,0.04268747940659523,,
35,48549,,0.015627052634954453,,
35,48599,,0.009578768163919449,,
35,48599,,,0.9508333206176758,0.14254412055015564
35,48599,0.021463895216584206,,,
36,48649,,0.016324782744050026,,
36,48699,,0.009056907147169113,,
36,48749,,0.018140055239200592,,
36,48799,,0.05736369267106056,,
36,48849,,0.009215189144015312,,
36,48899,,0.006805036216974258,,
36,48949,,0.0361471064388752,,
36,48999,,0.015058045275509357,,
36,49049,,0.038883090019226074,,
36,49099,,0.023712456226348877,,
36,49149,,0.01303625013679266,,
36,49199,,0.020627977326512337,,
36,49249,,0.006517679896205664,,
36,49299,,0.05569765716791153,,
36,49349,,0.024775013327598572,,
36,49399,,0.0047817775048315525,,
36,49449,,0.023484602570533752,,
36,49499,,0.04295055940747261,,
36,49549,,0.019342027604579926,,
36,49599,,0.010657304897904396,,
36,49649,,0.037708576768636703,,
36,49699,,0.01581457443535328,,
36,49749,,0.04200468584895134,,
36,49799,,0.00905865989625454,,
36,49849,,0.04079825058579445,,
36,49899,,0.0059483852237463,,
36,49949,,0.010142932645976543,,
36,49949,,,0.9479976892471313,0.1508100926876068
36,49949,0.02152453176677227,,,
37,49999,,0.01444526482373476,,
37,50049,,0.004055403172969818,,
37,50099,,0.03574492409825325,,
37,50149,,0.0056272647343575954,,
37,50199,,0.0196825060993433,,
37,50249,,0.018030961975455284,,
37,50299,,0.007374158129096031,,
37,50349,,0.039173852652311325,,
37,50399,,0.008296159096062183,,
37,50449,,0.010566562414169312,,
37,50499,,0.012754401192069054,,
37,50549,,0.01116224192082882,,
37,50599,,0.006795872468501329,,
37,50649,,0.02618335373699665,,
37,50699,,0.010220012627542019,,
37,50749,,0.04710592329502106,,
37,50799,,0.01596185564994812,,
37,50849,,0.028004147112369537,,
37,50899,,0.013548105955123901,,
37,50949,,0.0384092852473259,,
37,50999,,0.00607731519266963,,
37,51049,,0.011523008346557617,,
37,51099,,0.014612832106649876,,
37,51149,,0.024131784215569496,,
37,51199,,0.03682094067335129,,
37,51249,,0.03841685131192207,,
37,51299,,0.016177646815776825,,
37,51299,,,0.9492014050483704,0.1489771455526352
37,51299,0.020521456375718117,,,
38,51349,,0.01085649710148573,,
38,51399,,0.01899559795856476,,
38,51449,,0.002356830285862088,,
38,51499,,0.029045887291431427,,
38,51549,,0.01789851486682892,,
38,51599,,0.028420211747288704,,
38,51649,,0.02653673104941845,,
38,51699,,0.028630826622247696,,
38,51749,,0.0013185431016609073,,
38,51799,,0.03605053573846817,,
38,51849,,0.018666837364435196,,
38,51899,,0.028555316850543022,,
38,51949,,0.024212487041950226,,
38,51999,,0.01746295392513275,,
38,52049,,0.023706475272774696,,
38,52099,,0.01755497418344021,,
38,52149,,0.02216240204870701,,
38,52199,,0.003571373876184225,,
38,52249,,0.01882856711745262,,
38,52299,,0.006822019815444946,,
38,52349,,0.01873413473367691,,
38,52399,,0.004639752209186554,,
38,52449,,0.006682003382593393,,
38,52499,,0.043228913098573685,,
38,52549,,0.05978196859359741,,
38,52599,,0.014425256289541721,,
38,52649,,0.01141485758125782,,
38,52649,,,0.949097216129303,0.15030892193317413
38,52649,0.019639117643237114,,,
39,52699,,0.03396722301840782,,
39,52749,,0.027720246464014053,,
39,52799,,0.01080870907753706,,
39,52849,,0.01803518459200859,,
39,52899,,0.011095788329839706,,
39,52949,,0.017009612172842026,,
39,52999,,0.0026300253812223673,,
39,53049,,0.005050716921687126,,
39,53099,,0.02199382707476616,,
39,53149,,0.03400745615363121,,
39,53199,,0.014245420694351196,,
39,53249,,0.0032025394029915333,,
39,53299,,0.027369383722543716,,
39,53349,,0.0012559114256873727,,
39,53399,,0.019228214398026466,,
39,53449,,0.02493981271982193,,
39,53499,,0.02081700786948204,,
39,53549,,0.0184294655919075,,
39,53599,,0.04489089548587799,,
39,53649,,0.01363036036491394,,
39,53699,,0.02984519861638546,,
39,53749,,0.003434806829318404,,
39,53799,,0.034880973398685455,,
39,53849,,0.028055615723133087,,
39,53899,,0.012481539510190487,,
39,53949,,0.047902911901474,,
39,53999,,0.01042135339230299,,
39,53999,,,0.9496643543243408,0.15013031661510468
39,53999,0.02066069282591343,,,
40,54049,,0.015221664682030678,,
40,54099,,0.018141640350222588,,
40,54149,,0.06046566367149353,,
40,54199,,0.01687854714691639,,
40,54249,,0.046510789543390274,,
40,54299,,0.011203640140593052,,
40,54349,,0.0036845996510237455,,
40,54399,,0.008405514992773533,,
40,54449,,0.014375650323927402,,
40,54499,,0.02610662579536438,,
40,54549,,0.013808196410536766,,
40,54599,,0.009132608771324158,,
40,54649,,0.026859499514102936,,
40,54699,,0.002498500980436802,,
40,54749,,0.009232035838067532,,
40,54799,,0.012667461298406124,,
40,54849,,0.014560756273567677,,
40,54899,,0.0259239561855793,,
40,54949,,0.027558494359254837,,
40,54999,,0.034932296723127365,,
40,55049,,0.020252080634236336,,
40,55099,,0.005811362061649561,,
40,55149,,0.009384797886013985,,
40,55199,,0.0021481357980519533,,
40,55249,,0.021465305238962173,,
40,55299,,0.007755948696285486,,
40,55349,,0.025205686688423157,,
40,55349,,,0.9481134414672852,0.15993329882621765
40,55349,0.019252771511673927,,,
41,55399,,0.011372538283467293,,
41,55449,,0.020204298198223114,,
41,55499,,0.009009309113025665,,
41,55549,,0.055727481842041016,,
41,55599,,0.004268731456249952,,
41,55649,,0.004795609973371029,,
41,55699,,0.002393403323367238,,
41,55749,,0.038258861750364304,,
41,55799,,0.0048010461032390594,,
41,55849,,0.00930478423833847,,
41,55899,,0.00044343655463308096,,
41,55949,,0.010748625732958317,,
41,55999,,0.006654311902821064,,
41,56049,,0.0074125975370407104,,
41,56099,,0.028448184952139854,,
41,56149,,0.015523634850978851,,
41,56199,,0.022681862115859985,,
41,56249,,0.020129697397351265,,
41,56299,,0.0015117136063054204,,
41,56349,,0.015158234164118767,,
41,56399,,0.016010932624340057,,
41,56449,,0.011403408832848072,,
41,56499,,0.013508596457540989,,
41,56549,,0.025121424347162247,,
41,56599,,0.020546894520521164,,
41,56649,,0.016894711181521416,,
41,56699,,0.061570215970277786,,
41,56699,,,0.9502546191215515,0.1513969451189041
41,56699,0.018539411947131157,,,
42,56749,,0.03483165055513382,,
42,56799,,0.027271809056401253,,
42,56849,,0.006039932370185852,,
42,56899,,0.0038743142504245043,,
42,56949,,0.016841750591993332,,
42,56999,,0.01047786045819521,,
42,57049,,0.020217010751366615,,
42,57099,,0.0030359625816345215,,
42,57149,,0.01849542371928692,,
42,57199,,0.020342601463198662,,
42,57249,,0.013075767084956169,,
42,57299,,0.009563548490405083,,
42,57349,,0.012977507896721363,,
42,57399,,0.018091266974806786,,
42,57449,,0.020366933196783066,,
42,57499,,0.0498126782476902,,
42,57549,,0.00674071442335844,,
42,57599,,0.010526121594011784,,
42,57649,,0.005335410591214895,,
42,57699,,0.03129945695400238,,
42,57749,,0.004602468106895685,,
42,57799,,0.02026284858584404,,
42,57849,,0.023995479568839073,,
42,57899,,0.03176130726933479,,
42,57949,,0.010051925666630268,,
42,57999,,0.00891168788075447,,
42,58049,,0.011845127679407597,,
42,58049,,,0.9472106695175171,0.1596982628107071
42,58049,0.01902456395328045,,,
43,58099,,0.041872285306453705,,
43,58149,,0.019539713859558105,,
43,58199,,0.009704376570880413,,
43,58249,,0.02777745947241783,,
43,58299,,0.00419658562168479,,
43,58349,,0.005181127693504095,,
43,58399,,0.0052628591656684875,,
43,58449,,0.03812175989151001,,
43,58499,,0.00788305327296257,,
43,58549,,0.019615154713392258,,
43,58599,,0.010971956886351109,,
43,58649,,0.0128960395231843,,
43,58699,,0.010203595273196697,,
43,58749,,0.02396853081882,,
43,58799,,0.017629049718379974,,
43,58849,,0.0040259393863379955,,
43,58899,,0.010138980112969875,,
43,58949,,0.07015892118215561,,
43,58999,,0.03506121411919594,,
43,59049,,0.0035257318522781134,,
43,59099,,0.013611914590001106,,
43,59149,,0.01297751720994711,,
43,59199,,0.0956479161977768,,
43,59249,,0.03714120015501976,,
43,59299,,0.04844379052519798,,
43,59349,,0.03275309503078461,,
43,59399,,0.013092326931655407,,
43,59399,,,0.9532986283302307,0.13746865093708038
43,59399,0.020640317350625992,,,
44,59449,,0.012528062798082829,,
44,59499,,0.008867686614394188,,
44,59549,,0.01836470700800419,,
44,59599,,0.022388607263565063,,
44,59649,,0.020810715854167938,,
44,59699,,0.004941170569509268,,
44,59749,,0.022452184930443764,,
44,59799,,0.0355440154671669,,
44,59849,,0.01814155839383602,,
44,59899,,0.01884220540523529,,
44,59949,,0.0034843827597796917,,
44,59999,,0.03240201622247696,,
44,60049,,0.011678610928356647,,
44,60099,,0.011221658438444138,,
44,60149,,0.0106049170717597,,
44,60199,,0.007951806299388409,,
44,60249,,0.03132893890142441,,
44,60299,,0.0030666885431855917,,
44,60349,,0.005404604598879814,,
44,60399,,0.00548136280849576,,
44,60449,,0.02088218741118908,,
44,60499,,0.008269893936812878,,
44,60549,,0.03648301959037781,,
44,60599,,0.009389182552695274,,
44,60649,,0.015037531033158302,,
44,60699,,0.015059606172144413,,
44,60749,,0.0014846345875412226,,
44,60749,,,0.9453240633010864,0.16830310225486755
44,60749,0.01803974248468876,,,
45,60799,,0.0234383437782526,,
45,60849,,0.01208314299583435,,
45,60899,,0.004407672211527824,,
45,60949,,0.03754281625151634,,
45,60999,,0.0025130771100521088,,
45,61049,,0.002329545561224222,,
45,61099,,0.01152112428098917,,
45,61149,,0.020260561257600784,,
45,61199,,0.020894402638077736,,
45,61249,,0.007356715854257345,,
45,61299,,0.016558153554797173,,
45,61349,,0.011607706546783447,,
45,61399,,0.002514970488846302,,
45,61449,,0.008010140620172024,,
45,61499,,0.005635179579257965,,
45,61549,,0.011844854801893234,,
45,61599,,0.008864674717187881,,
45,61649,,0.002639394486322999,,
45,61699,,0.016769755631685257,,
45,61749,,0.056152064353227615,,
45,61799,,0.018184475600719452,,
45,61849,,0.012309471145272255,,
45,61899,,0.02383137308061123,,
45,61949,,0.005296656861901283,,
45,61999,,0.04531214386224747,,
45,62049,,0.007348720915615559,,
45,62099,,0.039514247328042984,,
45,62099,,,0.9462152719497681,0.16422900557518005
45,62099,0.01746903546154499,,,
46,62149,,0.001074524479918182,,
46,62199,,0.018712962046265602,,
46,62249,,0.0032857332844287157,,
46,62299,,0.013714191503822803,,
46,62349,,0.007395526394248009,,
46,62399,,0.04786493629217148,,
46,62449,,0.006557150278240442,,
46,62499,,0.011919389478862286,,
46,62549,,0.008020094595849514,,
46,62599,,0.013661989010870457,,
46,62649,,0.020391110330820084,,
46,62699,,0.018615664914250374,,
46,62749,,0.025690509006381035,,
46,62799,,0.0035688907373696566,,
46,62849,,0.0125887431204319,,
46,62899,,0.031220119446516037,,
46,62949,,0.039082616567611694,,
46,62999,,0.0018385336734354496,,
46,63049,,0.03727022930979729,,
46,63099,,0.05993204563856125,,
46,63149,,0.026912523433566093,,
46,63199,,0.0744696781039238,,
46,63249,,0.008898728527128696,,
46,63299,,0.00664873281493783,,
46,63349,,0.01845099776983261,,
46,63399,,0.01445845142006874,,
46,63449,,0.009133221581578255,,
46,63449,,,0.9459953904151917,0.160559743642807
46,63449,0.017237477004528046,,,
47,63499,,0.025849517434835434,,
47,63549,,0.005807947367429733,,
47,63599,,0.015060783363878727,,
47,63649,,0.006041406188160181,,
47,63699,,0.014126659370958805,,
47,63749,,0.03619647026062012,,
47,63799,,0.014715710654854774,,
47,63849,,0.014936576597392559,,
47,63899,,0.013719108887016773,,
47,63949,,0.0148311797529459,,
47,63999,,0.027872318401932716,,
47,64049,,0.007850643247365952,,
47,64099,,0.03195321559906006,,
47,64149,,0.024841908365488052,,
47,64199,,0.016812026500701904,,
47,64249,,0.03783836588263512,,
47,64299,,0.02288861759006977,,
47,64349,,0.011336524970829487,,
47,64399,,0.019026806578040123,,
47,64449,,0.01546529121696949,,
47,64499,,0.004519388545304537,,
47,64549,,0.05310867726802826,,
47,64599,,0.02872871421277523,,
47,64649,,0.005921982228755951,,
47,64699,,0.04280553013086319,,
47,64749,,0.05757633596658707,,
47,64799,,0.021363072097301483,,
47,64799,,,0.9392476677894592,0.19976893067359924
47,64799,0.0170610211789608,,,
48,64849,,0.0015817864332348108,,
48,64899,,0.010039457120001316,,
48,64949,,0.017872437834739685,,
48,64999,,0.012911779806017876,,
48,65049,,0.00281019345857203,,
48,65099,,0.015139597468078136,,
48,65149,,0.007708935998380184,,
48,65199,,0.03764208033680916,,
48,65249,,0.02713218331336975,,
48,65299,,0.011292499490082264,,
48,65349,,0.01977463997900486,,
48,65399,,0.032018646597862244,,
48,65449,,0.012180585414171219,,
48,65499,,0.007750871125608683,,
48,65549,,0.023743359372019768,,
48,65599,,0.03909659758210182,,
48,65649,,0.002988747786730528,,
48,65699,,0.0018681928049772978,,
48,65749,,0.03353585675358772,,
48,65799,,0.010498981922864914,,
48,65849,,0.05362652987241745,,
48,65899,,0.03185010701417923,,
48,65949,,0.007647139020264149,,
48,65999,,0.012816858477890491,,
48,66049,,0.02203703671693802,,
48,66099,,0.027718620374798775,,
48,66149,,0.033803388476371765,,
48,66149,,,0.9499421119689941,0.1586495339870453
48,66149,0.01661805622279644,,,
49,66199,,0.020062925294041634,,
49,66249,,0.0023694655392318964,,
49,66299,,0.0007414870196953416,,
49,66349,,0.02140238881111145,,
49,66399,,0.0047296276316046715,,
49,66449,,0.0026691663078963757,,
49,66499,,0.004817632492631674,,
49,66549,,0.012531767599284649,,
49,66599,,0.019044240936636925,,
49,66649,,0.0069341580383479595,,
49,66699,,0.02202751114964485,,
49,66749,,0.002452010056003928,,
49,66799,,0.03205414116382599,,
49,66849,,0.08049456775188446,,
49,66899,,0.039606086909770966,,
49,66949,,0.012130695395171642,,
49,66999,,0.024433866143226624,,
49,67049,,0.028909211978316307,,
49,67099,,0.0665787011384964,,
49,67149,,0.03107460029423237,,
49,67199,,0.01282974611967802,,
49,67249,,0.005454807076603174,,
49,67299,,0.013719630427658558,,
49,67349,,0.03751593455672264,,
49,67399,,0.008885967545211315,,
49,67449,,0.028179466724395752,,
49,67499,,0.006247542332857847,,
49,67499,,,0.9459027647972107,0.1700461059808731
49,67499,0.01765292137861252,,,
50,67549,,0.0007251350325532258,,
50,67599,,0.026193590834736824,,
50,67649,,0.038382694125175476,,
50,67699,,0.022107258439064026,,
50,67749,,0.013454413041472435,,
50,67799,,0.03533162176609039,,
50,67849,,0.0018380135297775269,,
50,67899,,0.012090088799595833,,
50,67949,,0.017818493768572807,,
50,67999,,0.020090149715542793,,
50,68049,,0.027627628296613693,,
50,68099,,0.010462800972163677,,
50,68149,,0.004467949736863375,,
50,68199,,0.00804311502724886,,
50,68249,,0.030188195407390594,,
50,68299,,0.006386042106896639,,
50,68349,,0.002388434251770377,,
50,68399,,0.01742110773921013,,
50,68449,,0.09219449013471603,,
50,68499,,0.009375535883009434,,
50,68549,,0.009906427934765816,,
50,68599,,0.005345708690583706,,
50,68649,,0.005339279305189848,,
50,68699,,0.0019187297439202666,,
50,68749,,0.03709913790225983,,
50,68799,,0.010065398178994656,,
50,68849,,0.036022499203681946,,
50,68849,,,0.9502893686294556,0.1518726944923401
50,68849,0.0170608963817358,,,
51,68899,,0.0020285516511648893,,
51,68949,,0.014800893142819405,,
51,68999,,0.015649516135454178,,
51,69049,,0.005206208676099777,,
51,69099,,0.006703590974211693,,
51,69149,,0.017248783260583878,,
51,69199,,0.00043771922355517745,,
51,69249,,0.03759367763996124,,
51,69299,,0.019349955022335052,,
51,69349,,0.016737133264541626,,
51,69399,,0.009440211579203606,,
51,69449,,0.039197683334350586,,
51,69499,,0.009059141390025616,,
51,69549,,0.029033729806542397,,
51,69599,,0.016843019053339958,,
51,69649,,0.020064612850546837,,
51,69699,,0.011904015205800533,,
51,69749,,0.010642369277775288,,
51,69799,,0.0374273844063282,,
51,69849,,0.0012855792883783579,,
51,69899,,0.011149290949106216,,
51,69949,,0.025716032832860947,,
51,69999,,0.008238415233790874,,
51,70049,,0.009248455055058002,,
51,70099,,0.01748165301978588,,
51,70149,,0.002348978305235505,,
51,70199,,0.013559265993535519,,
51,70199,,,0.9524999856948853,0.14526137709617615
51,70199,0.016174614429473877,,,
52,70249,,0.015833860263228416,,
52,70299,,0.011742965318262577,,
52,70349,,0.007773507386445999,,
52,70399,,0.004239450208842754,,
52,70449,,0.009532040916383266,,
52,70499,,0.0028835150878876448,,
52,70549,,0.06092946231365204,,
52,70599,,0.04198526218533516,,
52,70649,,0.028557971119880676,,
52,70699,,0.0014750412665307522,,
52,70749,,0.01901397667825222,,
52,70799,,0.002096159616485238,,
52,70849,,0.02880268730223179,,
52,70899,,0.02269388921558857,,
52,70949,,0.021667590364813805,,
52,70999,,0.007333284709602594,,
52,71049,,0.009948130697011948,,
52,71099,,0.03176003694534302,,
52,71149,,0.008945605717599392,,
52,71199,,0.02155708521604538,,
52,71249,,0.014381545595824718,,
52,71299,,0.06483136117458344,,
52,71349,,0.03456825762987137,,
52,71399,,0.06467821449041367,,
52,71449,,0.004777084570378065,,
52,71499,,0.011631328612565994,,
52,71549,,0.002882485743612051,,
52,71549,,,0.9508448839187622,0.14827638864517212
52,71549,0.016629815101623535,,,
53,71599,,0.0017066342988982797,,
53,71649,,0.011331385001540184,,
53,71699,,0.029300089925527573,,
53,71749,,0.013566335663199425,,
53,71799,,0.034754276275634766,,
53,71849,,0.036263033747673035,,
53,71899,,0.03252221643924713,,
53,71949,,0.029602626338601112,,
53,71999,,0.008847103454172611,,
53,72049,,0.0053711882792413235,,
53,72099,,0.00884291622787714,,
53,72149,,0.027087796479463577,,
53,72199,,0.03557487204670906,,
53,72249,,0.01435848232358694,,
53,72299,,0.03101458214223385,,
53,72349,,0.030598001554608345,,
53,72399,,0.006326234899461269,,
53,72449,,0.008323629386723042,,
53,72499,,0.012508755549788475,,
53,72549,,0.011658566072583199,,
53,72599,,0.03676578029990196,,
53,72649,,0.019658444449305534,,
53,72699,,0.0217947568744421,,
53,72749,,0.005999175366014242,,
53,72799,,0.022800594568252563,,
53,72849,,0.004330741241574287,,
53,72899,,0.008738349191844463,,
53,72899,,,0.9484259486198425,0.16482773423194885
53,72899,0.015405237674713135,,,
54,72949,,0.008522922173142433,,
54,72999,,0.0037422531750053167,,
54,73049,,0.035037897527217865,,
54,73099,,0.0019331329967826605,,
54,73149,,0.016712864860892296,,
54,73199,,0.05166178196668625,,
54,73249,,0.004590542055666447,,
54,73299,,0.06891936808824539,,
54,73349,,0.007413280662149191,,
54,73399,,0.036857787519693375,,
54,73449,,0.008960620500147343,,
54,73499,,0.011414295993745327,,
54,73549,,0.02976134791970253,,
54,73599,,0.01158746238797903,,
54,73649,,0.02230496145784855,,
54,73699,,0.024091916158795357,,
54,73749,,0.03780655935406685,,
54,73799,,0.0641564205288887,,
54,73849,,0.025198956951498985,,
54,73899,,0.010962321422994137,,
54,73949,,0.012904095463454723,,
54,73999,,0.012579374946653843,,
54,74049,,0.014210347086191177,,
54,74099,,0.015269734896719456,,
54,74149,,0.000768311379943043,,
54,74199,,0.058794740587472916,,
54,74249,,0.0038661824073642492,,
54,74249,,,0.953125,0.14892765879631042
54,74249,0.015900159254670143,,,
55,74299,,0.01231255754828453,,
55,74349,,0.010361973196268082,,
55,74399,,0.0028812838718295097,,
55,74449,,0.005765445996075869,,
55,74499,,0.006435374263674021,,
55,74549,,0.022667504847049713,,
55,74599,,0.002950627589598298,,
55,74649,,0.0027727477718144655,,
55,74699,,0.005521645303815603,,
55,74749,,0.012561682611703873,,
55,74799,,0.0028816191479563713,,
55,74849,,0.008125628344714642,,
55,74899,,0.002565275877714157,,
55,74949,,0.006537343375384808,,
55,74999,,0.007404570002108812,,
55,75049,,0.02872082218527794,,
55,75099,,0.05615000054240227,,
55,75149,,0.004250351805239916,,
55,75199,,0.018734538927674294,,
